Transaction ID,Store Location,Date,Time,Customer ID,Product ID,Product Name,Quantity,Cost,Price
TXN-1880,Store 4,2019-09-05,13:35,91992,1676,Product 1676,5,46.47,113.54
TXN-1881,Store 4,2019-09-08,11:2,31746,1949,Product 1949,2,19.12,54.08
TXN-1882,Store 4,2019-09-10,11:49,63609,1194,Product 1194,1,28.63,53.12
TXN-1883,Store 4,2019-09-08,17:58,54661,1025,Product 1025,3,9.85,19.61
TXN-1884,Store 4,2019-09-11,10:59,43359,1003,Product 1003,2,27.46,75.57
TXN-1885,Store 4,2019-09-05,15:41,90832,1994,Product 1994,10,44.67,69.81
TXN-1886,Store 4,2019-09-10,14:45,89604,1867,Product 1867,8,43.69,119.4
TXN-1887,Store 4,2019-09-07,10:49,34718,1143,Product 1143,6,33.87,52.77
TXN-1888,Store 4,2019-09-06,15:27,83854,1977,Product 1977,4,24.62,52.59
TXN-1889,Store 4,2019-09-10,11:53,31183,1067,Product 1067,5,9.42,16.4
TXN-1890,Store 4,2019-09-08,13:59,45650,1233,Product 1233,8,35.12,52.7
TXN-1891,Store 4,2019-09-07,11:19,39972,1827,Product 1827,4,36.87,81.82
TXN-1892,Store 4,2019-09-09,21:11,13272,1259,Product 1259,2,9.18,26.81
TXN-1893,Store 4,2019-09-05,23:56,49165,1192,Product 1192,2,9.59,16.46
TXN-1894,Store 4,2019-09-11,18:0,45072,1789,Product 1789,1,40.11,91.97
TXN-1895,Store 4,2019-09-08,17:43,50587,1680,Product 1680,2,8.4,17.56
TXN-1896,Store 4,2019-09-06,12:17,10915,1803,Product 1803,1,45.34,111.89
TXN-1897,Store 4,2019-09-05,16:11,90170,1107,Product 1107,6,12.32,25.06
TXN-1898,Store 4,2019-09-10,21:3,42808,1661,Product 1661,10,27.27,49.13
TXN-1899,Store 4,2019-09-08,23:16,75529,1866,Product 1866,5,9.47,25.94
TXN-1900,Store 4,2019-09-07,12:24,53772,1223,Product 1223,9,45.37,127.55
TXN-1901,Store 4,2019-09-10,17:46,15717,1303,Product 1303,5,15.91,42.45
TXN-1902,Store 4,2019-09-11,16:53,21636,1296,Product 1296,1,8.18,14.24
TXN-1903,Store 4,2019-09-07,14:46,46204,1342,Product 1342,6,33.31,88.05
TXN-1904,Store 4,2019-09-06,12:48,11505,1247,Product 1247,2,48.87,128.9
TXN-1905,Store 4,2019-09-07,18:20,58591,1198,Product 1198,1,15.01,44.31
TXN-1906,Store 4,2019-09-09,10:28,93600,1447,Product 1447,6,47.32,102.83
TXN-1907,Store 4,2019-09-09,12:57,68965,1210,Product 1210,6,48.39,124.04
TXN-1908,Store 4,2019-09-06,10:46,71570,1501,Product 1501,9,19.52,44.03
TXN-1909,Store 4,2019-09-08,22:17,38332,1186,Product 1186,7,7.51,15.2
TXN-1910,Store 4,2019-09-05,14:4,86681,1065,Product 1065,7,34.79,92.46
TXN-1911,Store 4,2019-09-08,17:36,11625,1886,Product 1886,5,43.48,84.51
TXN-1912,Store 4,2019-09-11,13:6,56081,1927,Product 1927,8,45.61,83.58
TXN-1913,Store 4,2019-09-08,21:6,27694,1577,Product 1577,5,43.09,95.46
TXN-1914,Store 4,2019-09-05,10:42,64352,1420,Product 1420,3,39.4,60.84
TXN-1915,Store 4,2019-09-06,18:13,65795,1235,Product 1235,5,15.74,36.38
TXN-1916,Store 4,2019-09-11,15:13,10738,1859,Product 1859,7,30.87,49.65
TXN-1917,Store 4,2019-09-06,17:9,78738,1223,Product 1223,9,21.9,60.5
TXN-1918,Store 4,2019-09-11,21:42,46657,1789,Product 1789,7,6.01,15.41
TXN-1919,Store 4,2019-09-05,16:40,37567,1936,Product 1936,2,18.88,54.13
TXN-1920,Store 4,2019-09-07,13:32,80439,1588,Product 1588,7,26.33,68.95
TXN-1921,Store 4,2019-09-07,10:33,33821,1853,Product 1853,8,22.84,63.15
TXN-1922,Store 4,2019-09-09,19:40,89513,1662,Product 1662,1,26.32,76.08
TXN-1923,Store 4,2019-09-06,19:19,44030,1140,Product 1140,4,44.05,90.71
TXN-1924,Store 4,2019-09-10,22:27,56000,1299,Product 1299,3,10.99,18.63
TXN-1925,Store 4,2019-09-05,20:45,46432,1614,Product 1614,8,10.7,16.35
TXN-1926,Store 4,2019-09-05,10:20,14122,1795,Product 1795,2,10.48,21.01
TXN-1927,Store 4,2019-09-08,13:0,64996,1052,Product 1052,10,49.88,95.34
TXN-1928,Store 4,2019-09-10,22:14,52550,1927,Product 1927,9,21.63,57.87
TXN-1929,Store 4,2019-09-07,22:16,61951,1307,Product 1307,7,48.15,117.13
TXN-1930,Store 4,2019-09-07,16:44,34527,1172,Product 1172,4,24.78,42.77
TXN-1931,Store 4,2019-09-09,20:30,16261,1454,Product 1454,8,31.38,77.61
TXN-1932,Store 4,2019-09-09,15:47,31633,1611,Product 1611,1,29.93,67.28
TXN-1933,Store 4,2019-09-09,13:50,78750,1436,Product 1436,6,14.34,38.9
TXN-1934,Store 4,2019-09-06,21:6,38715,1027,Product 1027,5,6.43,15.61
TXN-1935,Store 4,2019-09-11,20:23,31491,1126,Product 1126,3,43.01,68.41
TXN-1936,Store 4,2019-09-08,21:48,42163,1941,Product 1941,10,29.87,48.41
TXN-1937,Store 4,2019-09-10,19:31,39105,1819,Product 1819,10,19.26,29.47
TXN-1938,Store 4,2019-09-08,23:28,35803,1286,Product 1286,7,35.38,69.98
TXN-1939,Store 4,2019-09-09,18:10,35313,1953,Product 1953,7,35.45,60.22
TXN-1940,Store 4,2019-09-06,21:11,98676,1715,Product 1715,1,20.29,44.6
TXN-1941,Store 4,2019-09-07,19:36,40531,1827,Product 1827,10,14.04,30.64
TXN-1942,Store 4,2019-09-05,20:13,65388,1192,Product 1192,2,29.6,71.03
TXN-1943,Store 4,2019-09-09,21:29,99229,1915,Product 1915,8,8.17,15.68
TXN-1944,Store 4,2019-09-07,17:45,91611,1846,Product 1846,9,31.73,93.24
TXN-1945,Store 4,2019-09-11,14:26,91126,1927,Product 1927,6,41.01,63.47
TXN-1946,Store 4,2019-09-10,11:53,73176,1788,Product 1788,1,40.63,74.11
TXN-1947,Store 4,2019-09-07,23:48,76320,1407,Product 1407,4,25.74,58.42
TXN-1948,Store 4,2019-09-08,19:54,16378,1526,Product 1526,8,14.48,29.61
TXN-1949,Store 4,2019-09-05,18:57,20758,1900,Product 1900,6,31.64,69.06
TXN-1950,Store 4,2019-09-09,19:29,72968,1884,Product 1884,2,16.99,50.28
TXN-1951,Store 4,2019-09-08,17:23,76232,1557,Product 1557,2,26.91,69.97
TXN-1952,Store 4,2019-09-09,17:1,57398,1726,Product 1726,10,44.18,117.73
TXN-1953,Store 4,2019-09-08,12:4,20766,1413,Product 1413,4,13.05,31.32
TXN-1954,Store 4,2019-09-08,12:0,23349,1503,Product 1503,9,21.65,58.03
TXN-1955,Store 4,2019-09-08,18:21,61096,1480,Product 1480,7,13.67,39.79
TXN-1956,Store 4,2019-09-11,22:42,66168,1860,Product 1860,6,45.11,88.72
TXN-1957,Store 4,2019-09-06,20:27,79576,1127,Product 1127,9,38.8,92.88
TXN-1958,Store 4,2019-09-08,17:34,37062,1911,Product 1911,4,29.99,80.23
TXN-1959,Store 4,2019-09-08,15:25,12181,1599,Product 1599,10,44.39,103.58
TXN-1960,Store 4,2019-09-08,17:30,44911,1686,Product 1686,7,7.81,15.1
TXN-1961,Store 4,2019-09-05,16:52,61446,1515,Product 1515,3,38.12,78.1
TXN-1962,Store 4,2019-09-08,15:58,48412,1993,Product 1993,8,32.55,71.07
TXN-1963,Store 4,2019-09-08,17:3,20120,1590,Product 1590,7,29.12,86.27
TXN-1964,Store 4,2019-09-06,14:43,68538,1722,Product 1722,4,19.67,57.18
TXN-1965,Store 4,2019-09-10,15:46,73367,1329,Product 1329,1,29.06,70.81
TXN-1966,Store 4,2019-09-05,19:42,27910,1790,Product 1790,4,37.86,92.0
TXN-1967,Store 4,2019-09-07,14:21,92862,1381,Product 1381,8,13.01,38.33
TXN-1968,Store 4,2019-09-10,17:31,53720,1886,Product 1886,7,13.77,28.98
TXN-1969,Store 4,2019-09-07,23:2,68206,1248,Product 1248,9,21.84,60.57
TXN-1970,Store 4,2019-09-11,16:18,79119,1825,Product 1825,10,6.76,12.81
TXN-1971,Store 4,2019-09-10,15:48,53381,1124,Product 1124,9,45.76,136.98
TXN-1972,Store 4,2019-09-11,15:32,41052,1097,Product 1097,1,30.12,63.39
TXN-1973,Store 4,2019-09-07,23:16,49850,1478,Product 1478,8,18.93,52.13
TXN-1974,Store 4,2019-09-05,11:19,32786,1485,Product 1485,1,44.18,118.16
TXN-1975,Store 4,2019-09-05,18:11,70689,1095,Product 1095,2,38.56,85.48
TXN-1976,Store 4,2019-09-06,23:19,90625,1321,Product 1321,10,43.51,73.42
TXN-1977,Store 4,2019-09-06,19:19,90597,1389,Product 1389,3,26.88,72.0
TXN-1978,Store 4,2019-09-11,12:15,53578,1619,Product 1619,9,15.83,42.33
TXN-1979,Store 4,2019-09-05,10:13,22426,1078,Product 1078,2,20.49,35.58
TXN-1980,Store 4,2019-09-09,16:36,94493,1775,Product 1775,3,29.25,67.1
TXN-1981,Store 4,2019-09-05,10:35,15844,1525,Product 1525,7,46.54,76.64
TXN-1982,Store 4,2019-09-09,19:1,50958,1927,Product 1927,9,42.01,105.92
TXN-1983,Store 4,2019-09-06,16:53,65579,1606,Product 1606,4,35.26,101.46
TXN-1984,Store 4,2019-09-10,16:51,52629,1148,Product 1148,8,10.45,18.06
TXN-1985,Store 4,2019-09-09,13:32,92980,1252,Product 1252,8,27.04,47.52
TXN-1986,Store 4,2019-09-08,11:31,61710,1986,Product 1986,2,34.51,58.03
TXN-1987,Store 4,2019-09-08,11:41,93673,1448,Product 1448,5,5.22,11.22
TXN-1988,Store 4,2019-09-06,17:25,50768,1354,Product 1354,4,18.37,46.05
TXN-1989,Store 4,2019-09-08,18:2,97943,1727,Product 1727,4,29.47,80.75
TXN-1990,Store 4,2019-09-07,20:58,70578,1302,Product 1302,10,14.6,33.72
TXN-1991,Store 4,2019-09-09,11:48,30160,1481,Product 1481,2,15.06,38.96
TXN-1992,Store 4,2019-09-06,16:23,68971,1855,Product 1855,3,33.61,95.39
TXN-1993,Store 4,2019-09-09,18:6,90360,1030,Product 1030,8,45.94,134.71
TXN-1994,Store 4,2019-09-11,10:13,88761,1144,Product 1144,4,45.23,80.22
TXN-1995,Store 4,2019-09-08,15:45,49951,1271,Product 1271,6,32.84,68.64
TXN-1996,Store 4,2019-09-11,10:58,18855,1107,Product 1107,4,23.35,56.1
TXN-1997,Store 4,2019-09-05,10:37,64618,1823,Product 1823,9,20.22,47.98
TXN-1998,Store 4,2019-09-06,13:49,27250,1977,Product 1977,5,39.82,71.94
TXN-1999,Store 4,2019-09-05,17:45,71266,1207,Product 1207,5,18.66,34.62
TXN-2000,Store 4,2019-09-08,15:59,60194,1286,Product 1286,3,26.56,67.82
TXN-2001,Store 5,2019-09-06,21:16,26230,1052,Product 1052,4,46.14,125.75
TXN-2002,Store 5,2019-09-08,15:37,27164,1325,Product 1325,8,42.21,80.47
TXN-2003,Store 5,2019-09-06,11:15,93050,1684,Product 1684,2,49.57,106.43
TXN-2004,Store 5,2019-09-05,23:33,70953,1898,Product 1898,6,6.09,11.5
TXN-2005,Store 5,2019-09-07,15:8,62282,1672,Product 1672,8,29.93,70.86
TXN-2006,Store 5,2019-09-05,10:26,68791,1678,Product 1678,2,46.62,130.21
TXN-2007,Store 5,2019-09-08,18:7,15253,1728,Product 1728,5,18.1,43.04
TXN-2008,Store 5,2019-09-08,11:41,33759,1707,Product 1707,2,31.02,71.61
TXN-2009,Store 5,2019-09-06,23:27,72180,1693,Product 1693,8,21.56,38.56
TXN-2010,Store 5,2019-09-06,22:0,81498,1517,Product 1517,10,46.86,93.91
TXN-2011,Store 5,2019-09-08,19:54,59840,1156,Product 1156,4,30.18,49.5
TXN-2012,Store 5,2019-09-11,19:46,84348,1755,Product 1755,2,23.1,65.39
TXN-2013,Store 5,2019-09-11,21:58,59670,1515,Product 1515,10,38.84,113.46
TXN-2014,Store 5,2019-09-05,20:1,29468,1241,Product 1241,3,32.35,86.21
TXN-2015,Store 5,2019-09-08,23:40,45252,1181,Product 1181,1,36.93,89.65
TXN-2016,Store 5,2019-09-10,19:25,15337,1882,Product 1882,10,29.19,68.62
TXN-2017,Store 5,2019-09-06,15:20,65606,1946,Product 1946,1,36.07,84.54
TXN-2018,Store 5,2019-09-07,17:33,40704,1258,Product 1258,3,34.88,82.54
TXN-2019,Store 5,2019-09-06,15:34,72024,1684,Product 1684,5,13.58,27.36
TXN-2020,Store 5,2019-09-07,22:16,54135,1698,Product 1698,10,8.05,13.57
TXN-2021,Store 5,2019-09-09,11:9,32437,1972,Product 1972,5,31.02,54.82
TXN-2022,Store 5,2019-09-06,11:55,73375,1077,Product 1077,3,20.82,52.22
TXN-2023,Store 5,2019-09-07,11:15,75788,1050,Product 1050,4,38.42,81.73
TXN-2024,Store 5,2019-09-11,16:46,34991,1758,Product 1758,4,39.19,115.58
TXN-2025,Store 5,2019-09-08,10:50,93175,1182,Product 1182,7,43.73,113.52
TXN-2026,Store 5,2019-09-10,22:22,30878,1600,Product 1600,9,31.55,90.56
TXN-2027,Store 5,2019-09-10,21:39,51697,1179,Product 1179,6,16.15,27.46
TXN-2028,Store 5,2019-09-08,19:40,19630,1522,Product 1522,2,35.74,74.16
TXN-2029,Store 5,2019-09-05,17:59,95017,1758,Product 1758,8,32.54,49.49
TXN-2030,Store 5,2019-09-06,18:13,64732,1452,Product 1452,8,19.86,35.72
TXN-2031,Store 5,2019-09-07,11:8,70859,1830,Product 1830,2,13.05,23.28
TXN-2032,Store 5,2019-09-09,13:2,76293,1861,Product 1861,5,13.18,33.23
TXN-2033,Store 5,2019-09-07,12:31,59698,1125,Product 1125,9,45.17,113.8
TXN-2034,Store 5,2019-09-07,19:57,47568,1670,Product 1670,4,35.91,70.34
TXN-2035,Store 5,2019-09-06,13:8,18560,1299,Product 1299,7,27.2,53.49
TXN-2036,Store 5,2019-09-11,21:13,53161,1387,Product 1387,5,42.63,114.08
TXN-2037,Store 5,2019-09-05,21:30,92943,1119,Product 1119,2,49.39,137.55
TXN-2038,Store 5,2019-09-07,13:12,20478,1511,Product 1511,8,14.98,37.22
TXN-2039,Store 5,2019-09-07,16:3,40197,1664,Product 1664,3,28.78,76.02
TXN-2040,Store 5,2019-09-10,18:57,33206,1915,Product 1915,2,37.53,61.91
TXN-2041,Store 5,2019-09-06,13:17,55051,1965,Product 1965,6,12.84,29.61
TXN-2042,Store 5,2019-09-07,21:54,52227,1082,Product 1082,10,6.33,11.88
TXN-2043,Store 5,2019-09-06,23:30,17360,1255,Product 1255,9,15.02,27.5
TXN-2044,Store 5,2019-09-05,19:32,64139,1005,Product 1005,9,49.63,103.14
TXN-2045,Store 5,2019-09-07,22:0,32383,1691,Product 1691,2,41.6,66.73
TXN-2046,Store 5,2019-09-09,13:43,21598,1047,Product 1047,5,15.15,41.8
TXN-2047,Store 5,2019-09-09,17:58,80335,1889,Product 1889,3,38.39,66.02
TXN-2048,Store 5,2019-09-10,19:7,83834,1249,Product 1249,9,40.09,67.59
TXN-2049,Store 5,2019-09-08,22:21,76532,1479,Product 1479,5,10.37,28.6
TXN-2050,Store 5,2019-09-05,13:43,99720,1179,Product 1179,6,14.09,23.7
TXN-2051,Store 5,2019-09-08,12:54,60025,1181,Product 1181,3,42.8,91.22
TXN-2052,Store 5,2019-09-07,17:4,68618,1347,Product 1347,2,20.26,32.35
TXN-2053,Store 5,2019-09-07,21:52,32245,1882,Product 1882,7,10.74,23.7
TXN-2054,Store 5,2019-09-09,16:13,83356,1785,Product 1785,3,17.79,31.23
TXN-2055,Store 5,2019-09-07,10:21,34161,1432,Product 1432,5,27.63,51.01
TXN-2056,Store 5,2019-09-07,16:11,29001,1363,Product 1363,6,45.96,77.48
TXN-2057,Store 5,2019-09-09,13:22,12864,1442,Product 1442,6,33.45,50.86
TXN-2058,Store 5,2019-09-05,23:18,59271,1308,Product 1308,10,8.34,15.85
TXN-2059,Store 5,2019-09-06,12:19,36447,1825,Product 1825,10,12.73,21.71
TXN-2060,Store 5,2019-09-09,14:56,75807,1933,Product 1933,9,43.6,71.42
TXN-2061,Store 5,2019-09-11,20:30,75007,1734,Product 1734,4,44.4,128.26
TXN-2062,Store 5,2019-09-08,15:16,64069,1394,Product 1394,8,30.89,48.21
TXN-2063,Store 5,2019-09-11,23:27,11570,1253,Product 1253,2,8.22,17.89
TXN-2064,Store 5,2019-09-06,15:3,97806,1945,Product 1945,10,7.31,18.16
TXN-2065,Store 5,2019-09-10,17:25,31326,1398,Product 1398,7,32.31,76.2
TXN-2066,Store 5,2019-09-08,12:20,32411,1219,Product 1219,8,14.13,26.83
TXN-2067,Store 5,2019-09-08,13:18,34623,1268,Product 1268,4,11.02,16.62
TXN-2068,Store 5,2019-09-06,12:17,65121,1780,Product 1780,4,48.88,99.73
TXN-2069,Store 5,2019-09-09,21:33,14255,1366,Product 1366,1,14.79,40.47
TXN-2070,Store 5,2019-09-05,15:34,68506,1526,Product 1526,8,32.04,90.61
TXN-2071,Store 5,2019-09-11,22:17,34837,1716,Product 1716,1,16.64,42.21
TXN-2072,Store 5,2019-09-08,14:44,88782,1656,Product 1656,7,28.92,55.98
TXN-2073,Store 5,2019-09-10,14:47,68686,1808,Product 1808,8,43.59,120.76
TXN-2074,Store 5,2019-09-05,14:35,58583,1756,Product 1756,2,41.99,91.16
TXN-2075,Store 5,2019-09-10,13:21,15505,1149,Product 1149,5,5.77,16.26
TXN-2076,Store 5,2019-09-10,22:4,34164,1785,Product 1785,8,38.36,62.29
TXN-2077,Store 5,2019-09-11,20:30,21159,1707,Product 1707,1,16.93,50.05
TXN-2078,Store 5,2019-09-07,13:17,40811,1669,Product 1669,8,35.3,64.64
TXN-2079,Store 5,2019-09-11,19:28,23535,1793,Product 1793,6,49.05,103.42
TXN-2080,Store 5,2019-09-09,14:35,72781,1129,Product 1129,9,10.62,29.98
TXN-2081,Store 5,2019-09-11,18:38,11546,1619,Product 1619,8,47.33,137.14
TXN-2082,Store 5,2019-09-06,13:32,22976,1010,Product 1010,9,48.42,133.51
TXN-2083,Store 5,2019-09-11,20:13,10105,1495,Product 1495,8,15.4,25.07
TXN-2084,Store 5,2019-09-07,10:8,92640,1449,Product 1449,8,41.42,110.6
TXN-2085,Store 5,2019-09-07,17:37,94640,1463,Product 1463,7,30.62,88.84
TXN-2086,Store 5,2019-09-08,13:15,28372,1441,Product 1441,7,20.8,60.65
TXN-2087,Store 5,2019-09-10,16:31,11259,1195,Product 1195,5,24.33,63.59
TXN-2088,Store 5,2019-09-09,12:40,23346,1213,Product 1213,8,30.97,75.46
TXN-2089,Store 5,2019-09-11,11:12,25563,1004,Product 1004,5,43.89,90.05
TXN-2090,Store 5,2019-09-05,21:47,13981,1944,Product 1944,7,43.91,113.5
TXN-2091,Store 5,2019-09-09,11:37,93938,1481,Product 1481,6,48.55,78.85
TXN-2092,Store 5,2019-09-07,20:31,16749,1040,Product 1040,8,21.1,56.39
TXN-2093,Store 5,2019-09-07,13:30,88756,1005,Product 1005,10,16.72,49.88
TXN-2094,Store 5,2019-09-06,14:29,97926,1136,Product 1136,1,15.8,35.2
TXN-2095,Store 5,2019-09-05,22:23,46367,1200,Product 1200,2,40.8,75.03
TXN-2096,Store 5,2019-09-09,12:39,68533,1275,Product 1275,7,24.9,55.55
TXN-2097,Store 5,2019-09-05,12:33,32600,1291,Product 1291,1,24.3,49.87
TXN-2098,Store 5,2019-09-10,23:18,43275,1441,Product 1441,4,17.91,35.65
TXN-2099,Store 5,2019-09-08,17:43,39219,1115,Product 1115,4,41.61,117.45
TXN-2100,Store 5,2019-09-07,20:34,92554,1455,Product 1455,3,8.27,24.21
TXN-2101,Store 5,2019-09-10,22:13,45208,1940,Product 1940,7,24.59,40.1
TXN-2102,Store 5,2019-09-10,23:25,19382,1846,Product 1846,6,15.57,35.06
TXN-2103,Store 5,2019-09-08,11:23,81134,1022,Product 1022,2,13.02,38.93
TXN-2104,Store 5,2019-09-10,17:34,74436,1075,Product 1075,2,37.9,96.87
TXN-2105,Store 5,2019-09-07,10:40,86615,1520,Product 1520,2,48.36,121.07
TXN-2106,Store 5,2019-09-06,17:36,20873,1197,Product 1197,6,29.73,65.59
TXN-2107,Store 5,2019-09-08,11:56,23710,1585,Product 1585,2,16.69,45.75
TXN-2108,Store 5,2019-09-07,22:44,56233,1514,Product 1514,7,22.99,43.52
TXN-2109,Store 5,2019-09-11,11:12,16169,1886,Product 1886,1,28.65,73.93
TXN-2110,Store 5,2019-09-07,15:6,72341,1164,Product 1164,5,49.98,82.76
TXN-2111,Store 5,2019-09-11,15:8,67277,1659,Product 1659,8,40.39,100.51
TXN-2112,Store 5,2019-09-06,19:3,83632,1549,Product 1549,4,7.38,15.03
TXN-2113,Store 5,2019-09-06,19:53,49126,1883,Product 1883,5,18.48,49.55
TXN-2114,Store 5,2019-09-08,20:27,79321,1262,Product 1262,8,29.83,57.51
TXN-2115,Store 5,2019-09-10,23:12,49563,1633,Product 1633,2,30.7,86.1
TXN-2116,Store 5,2019-09-05,16:39,12433,1112,Product 1112,9,37.18,99.58
TXN-2117,Store 5,2019-09-11,23:19,67215,1503,Product 1503,8,23.34,37.87
TXN-2118,Store 5,2019-09-08,16:34,22584,1210,Product 1210,3,31.71,58.82
TXN-2119,Store 5,2019-09-06,16:47,20087,1056,Product 1056,5,47.69,78.1
TXN-2120,Store 5,2019-09-10,12:48,36115,1012,Product 1012,5,27.54,80.55
TXN-2121,Store 5,2019-09-09,15:2,90551,1600,Product 1600,8,41.94,92.64
TXN-2122,Store 5,2019-09-08,11:44,78703,1554,Product 1554,5,14.68,28.42
TXN-2123,Store 5,2019-09-06,20:38,85041,1103,Product 1103,4,33.83,91.87
TXN-2124,Store 5,2019-09-07,22:44,76733,1463,Product 1463,2,17.36,50.04
TXN-2125,Store 5,2019-09-06,13:54,59150,1877,Product 1877,2,28.01,54.72
TXN-2126,Store 5,2019-09-05,23:0,57183,1945,Product 1945,4,45.97,119.53
TXN-2127,Store 5,2019-09-06,18:40,54988,1106,Product 1106,7,22.86,49.9
TXN-2128,Store 5,2019-09-06,11:39,36179,1080,Product 1080,6,19.81,57.08
TXN-2129,Store 5,2019-09-08,12:50,64407,1144,Product 1144,7,27.4,53.46
TXN-2130,Store 5,2019-09-06,12:45,83357,1251,Product 1251,4,19.65,45.45
TXN-2131,Store 5,2019-09-06,16:47,76058,1192,Product 1192,8,37.23,93.06
TXN-2132,Store 5,2019-09-07,22:46,25448,1515,Product 1515,3,14.45,32.68
TXN-2133,Store 5,2019-09-07,13:1,33534,1370,Product 1370,2,11.71,18.7
TXN-2134,Store 5,2019-09-07,17:0,29332,1917,Product 1917,8,19.7,45.95
TXN-2135,Store 5,2019-09-11,15:2,98671,1624,Product 1624,1,30.77,53.8
TXN-2136,Store 5,2019-09-10,23:5,82400,1367,Product 1367,2,42.29,111.36
TXN-2137,Store 5,2019-09-05,13:27,65467,1362,Product 1362,2,47.46,115.43
TXN-2138,Store 5,2019-09-11,10:55,54201,1817,Product 1817,7,18.35,33.37
TXN-2139,Store 5,2019-09-05,11:23,71963,1880,Product 1880,6,33.91,100.68
TXN-2140,Store 5,2019-09-05,14:35,18519,1042,Product 1042,9,14.68,26.94
TXN-2141,Store 5,2019-09-05,18:17,67271,1121,Product 1121,8,35.65,54.79
TXN-2142,Store 5,2019-09-06,23:3,85274,1861,Product 1861,8,38.0,94.22
TXN-2143,Store 5,2019-09-05,15:33,12702,1819,Product 1819,7,39.76,77.23
TXN-2144,Store 5,2019-09-08,23:15,40317,1295,Product 1295,1,6.74,13.48
TXN-2145,Store 5,2019-09-08,20:45,64479,1187,Product 1187,3,30.97,76.53
TXN-2146,Store 5,2019-09-11,15:13,15641,1533,Product 1533,5,31.27,77.98
TXN-2147,Store 5,2019-09-08,23:2,89480,1174,Product 1174,5,11.17,24.26
TXN-2148,Store 5,2019-09-07,12:41,39646,1660,Product 1660,2,44.65,110.49
TXN-2149,Store 5,2019-09-08,17:49,64564,1187,Product 1187,6,43.88,104.79
TXN-2150,Store 5,2019-09-07,15:46,45635,1421,Product 1421,3,31.13,67.33
TXN-2151,Store 5,2019-09-05,20:43,32382,1777,Product 1777,8,44.6,96.25
TXN-2152,Store 5,2019-09-11,23:23,86666,1059,Product 1059,10,27.97,43.93
TXN-2153,Store 5,2019-09-07,12:33,49030,1024,Product 1024,4,45.44,120.03
TXN-2154,Store 5,2019-09-05,15:55,23387,1321,Product 1321,5,16.19,37.94
TXN-2155,Store 5,2019-09-06,18:5,86743,1186,Product 1186,1,19.94,40.1
TXN-2156,Store 5,2019-09-09,12:1,23612,1777,Product 1777,9,16.69,34.43
TXN-2157,Store 5,2019-09-09,20:54,82811,1767,Product 1767,7,8.64,16.81
TXN-2158,Store 5,2019-09-05,16:48,38806,1267,Product 1267,8,34.55,100.57
TXN-2159,Store 5,2019-09-06,16:20,67532,1284,Product 1284,4,40.27,111.56
TXN-2160,Store 5,2019-09-09,14:58,72964,1256,Product 1256,10,11.77,27.8
TXN-2161,Store 5,2019-09-11,23:59,54468,1202,Product 1202,4,13.08,26.37
TXN-2162,Store 5,2019-09-06,19:8,48691,1996,Product 1996,9,11.38,22.82
TXN-2163,Store 5,2019-09-10,15:3,84061,1141,Product 1141,2,30.18,62.83
TXN-2164,Store 5,2019-09-11,14:57,81825,1985,Product 1985,10,35.59,103.15
TXN-2165,Store 5,2019-09-05,12:0,55657,1520,Product 1520,10,31.58,64.45
TXN-2166,Store 5,2019-09-09,23:56,56259,1008,Product 1008,3,21.09,32.94
TXN-2167,Store 5,2019-09-08,20:50,17508,1182,Product 1182,6,8.45,17.54
TXN-2168,Store 5,2019-09-07,17:34,50866,1261,Product 1261,3,19.53,55.56
TXN-2169,Store 5,2019-09-10,18:52,52981,1212,Product 1212,5,14.63,37.54
TXN-2170,Store 5,2019-09-06,11:24,33162,1968,Product 1968,3,45.41,95.46
TXN-2171,Store 5,2019-09-11,17:15,62307,1241,Product 1241,7,9.26,19.04
TXN-2172,Store 5,2019-09-05,20:0,10982,1649,Product 1649,8,42.61,103.55
TXN-2173,Store 5,2019-09-06,19:34,52012,1645,Product 1645,9,9.42,27.65
TXN-2174,Store 5,2019-09-07,19:13,29663,1101,Product 1101,10,32.12,77.75
TXN-2175,Store 5,2019-09-11,23:30,56261,1541,Product 1541,3,14.64,32.49
TXN-2176,Store 5,2019-09-09,13:18,84213,1131,Product 1131,5,29.72,56.85
TXN-2177,Store 5,2019-09-10,17:22,38935,1249,Product 1249,6,44.43,101.65
TXN-2178,Store 5,2019-09-06,14:16,56444,1331,Product 1331,10,25.19,63.3
TXN-2179,Store 5,2019-09-05,22:8,62334,1218,Product 1218,6,27.15,74.82
TXN-2180,Store 5,2019-09-10,23:7,50402,1283,Product 1283,3,25.2,68.41
TXN-2181,Store 5,2019-09-07,21:50,67135,1233,Product 1233,8,9.08,16.92
TXN-2182,Store 5,2019-09-06,14:57,47253,1182,Product 1182,10,13.07,32.74
TXN-2183,Store 5,2019-09-10,18:40,31011,1328,Product 1328,1,24.78,58.84
TXN-2184,Store 5,2019-09-11,12:33,86262,1090,Product 1090,6,14.73,22.88
TXN-2185,Store 5,2019-09-08,19:45,20373,1336,Product 1336,2,44.65,122.94
TXN-2186,Store 5,2019-09-10,10:47,32823,1350,Product 1350,8,13.69,40.4
TXN-2187,Store 5,2019-09-11,11:58,49794,1847,Product 1847,6,13.01,36.8
TXN-2188,Store 5,2019-09-07,16:19,52065,1871,Product 1871,2,16.74,42.44
TXN-2189,Store 5,2019-09-08,13:55,49195,1621,Product 1621,3,5.27,9.05
